frame,time,sh_x,sh_y,el_x,el_y,wr_x,wr_y,hip_x,hip_y,opp_sh_x,opp_sh_y,opp_hip_x,opp_hip_y,hands_used,speed_px_s,nvp_marker
78,1.2934177215189873,191.94184606402402,766.010030540356,440.42744720472274,985.0166721643288,794.4396534309353,1026.516828297272,196.7993057455274,1262.7528396528076,272.52841673796945,766.8707553255869,276.40359108294217,1198.1366914985288,1.0,159.7354523255472,0
79,1.31,192.5297799260639,767.4951680791744,446.57544153821135,984.1382282682919,797.1586780261385,1026.86935671805,199.06251267389547,1260.2675365012165,272.4669542527273,767.2795978347855,277.5261099591093,1195.7690987540184,1.0,158.24513301382478,0
80,1.3265822784810126,193.29702597011124,768.2206943523463,451.94236288622295,983.2249477549587,799.7571447088549,1027.1799041156328,200.15548459044638,1257.7695347913016,272.0474320563031,767.4562489144903,277.51824928445865,1193.6097164219452,1.0,149.71529817253966,0
81,1.3431645569620254,194.33848102501508,768.5927519160513,456.0171690784688,982.5492872976341,802.0692309652452,1027.4191500428049,200.64619339404226,1255.207889490406,271.145766992968,767.1566827691603,277.36677974331036,1190.9128151944903,1.0,135.11694660716668,0
82,1.359746835443038,195.36474175569157,768.9686288053315,458.70363065554477,982.1242038506018,804.0686388524523,1027.5652304998182,201.1731571065278,1252.423399003192,270.3900306899714,766.385777283677,278.2743012318454,1187.5722272849805,1.0,116.64942961739172,0
83,1.3763291139240506,195.97427442870173,769.3537620092192,460.1159763031512,981.6362553924085,805.8169672306115,1027.5981202370426,202.094340560204,1249.354439415003,270.8326617314341,765.4157121446499,281.0521134261031,1184.199787950394,1.0,96.97672989005278,0
84,1.3929113924050633,196.11954926145813,769.4920968247559,460.60694502838385,980.7137753977967,807.3479708258719,1027.5082348906876,203.53509611846,1246.1338520481586,273.06875534951035,764.5681593550701,285.66374366337953,1181.5260528819715,1.0,79.24930486266906,0
85,1.409493670886076,196.29126668021138,769.2205984686896,460.9115617911825,979.312115314608,808.635764570679,1027.338427799306,205.52111251749528,1243.0605035500703,276.53878308466324,763.9604858544469,291.12873912439545,1179.7838478176463,1.0,67.11235675466214,0
86,1.4260759493670887,197.15270449274445,768.7022585113943,461.9646469517967,977.8241183690138,809.6840944354641,1027.2020636963996,207.91845103009857,1240.4588857917445,279.8203016250559,763.4637380873862,296.0037946640055,1178.6332988717022,1.0,63.56688165564369,0
87,1.4426582278481013,198.91843005184393,768.3061870437522,464.26920671340764,976.766662060816,810.6250318883064,1027.2237919963009,210.32483147275912,1238.4561238250708,281.7857389166786,762.8953272868059,299.2655667602505,1177.5490508946546,1.0,68.76095759625925,0
88,1.4592405063291138,201.10250496887056,768.2787742881505,467.3662537175057,976.331042931587,811.6899592616347,1027.4447675259066,212.2198306746671,1236.831502211917,282.50509562393347,762.2236730346339,300.9194293408046,1176.1931121050186,1.0,78.49844029468757,0
89,1.4758227848101266,202.9195134871254,768.5462469955697,470.06849209164136,976.2313823989778,813.0392714074537,1027.7881628026475,213.33314470316404,1235.1598504518013,282.9666254459101,761.5843188778277,301.7648206444328,1174.5082221453877,1.0,85.48764794769319,0
90,1.4924050632911392,203.93380197869132,768.822698136452,471.3531472309778,975.9778437818981,814.5942335363718,1028.1204387520652,213.84877295778082,1233.2187620642376,283.9505463944106,761.1363606198623,302.5619877922085,1172.6339009701571,1.0,83.33841436778879,0
91,1.508987341772152,204.31766278653814,768.8797975832248,471.0787044607732,975.2943874873871,816.0479393603433,1028.3483938432576,214.22500384232043,1231.285635674861,285.26764050519927,760.9324163471142,303.47098923708586,1170.8026633750624,1.0,70.66789093669927,0
92,1.5255696202531646,204.55090533726968,768.7109873028339,469.9232803599399,974.30817136518,817.0839224101917,1028.4708785915707,214.82260768142186,1230.0086481330595,286.0874435821112,760.9093684009986,304.25640259049584,1169.2538712653197,1.0,52.03290245147813,0
93,1.5421518987341771,204.9588222509873,768.4783014301523,468.7648763793534,973.3910252850321,817.624093788173,1028.560613529359,215.67415773496262,1229.9669986170984,285.86888610091387,760.9643568652234,304.8297147665105,1168.186092639176,1.0,34.734394773558975,0
94,1.55873417721519,205.5254552002757,768.3453216786451,468.1279700389409,972.8448261719866,817.8739078670299,1028.7057761951273,216.53914411679597,1231.3022147044658,284.87066698072505,761.0240979011587,305.412494558696,1167.7810611828954,1.0,23.940770649032203,0
95,1.5753164556962025,206.0416778126424,768.3621784211101,468.0483697296209,972.7120917135511,818.1156398395393,1028.9514071577892,217.14815705190094,1233.6553620572943,283.8324486943693,761.0622991222689,306.2172327248973,1168.2276739665854,1.0,19.94087055319879,0
96,1.5918987341772153,206.35002803953878,768.4744608074009,468.26956670703794,972.8250051559777,818.4520718935556,1029.272054036639,217.42085654511607,1236.365418214326,283.3109914496255,761.081912679807,307.1488217498046,1169.605967230915,1.0,19.343496376747677,0
97,1.6084810126582278,206.4620388937327,768.6065588999815,468.5086228026587,972.9833053193155,818.75017254436,1029.5931138062115,217.49111969461353,1238.7602294866613,283.34337491345013,761.0938425559141,307.8960818474092,1171.6649682130965,1.0,18.599945613177397,0
98,1.6250632911392404,206.5091375773232,768.728004651378,468.62149570384116,973.084835929829,818.8194881281792,1029.848335274215,217.55035215883157,1240.399392795709,283.608138078249,761.1050310135788,308.2433588820506,1173.7714497478105,1.0,16.639624618006287,0
99,1.6416455696202532,206.62442544879687,768.8568745333076,468.6473236084887,973.1331517978921,818.626419578808,1030.0314020413248,217.66963249746917,1241.1898696625674,283.77712317992825,761.1146170952605,308.2260335402719,1175.2199211077989,1.0,14.895732041450715,0
100,1.6582278481012658,206.85647007877563,769.019676312968,468.76025888304054,973.1701591873507,818.3391774562289,1030.2032513042045,217.74862439722617,1241.3429145101957,283.7294821297513,761.1162037136597,308.02425894665043,1175.6846716435525,1.0,15.554592242810207,0
101,1.6748101265822786,207.14765989732106,769.2122836932932,469.12650096584895,973.2172212338935,818.1835733647018,1030.4532864465511,217.6097092760452,1241.2041818433777,283.55564836577844,761.1050325114898,307.78735524712454,1175.3870670289089,1.0,19.877293783956393,0
102,1.6913924050632911,207.3588530463867,769.3901712729996,469.68697571080645,973.2642042609098,818.2501471188154,1030.8484457375453,217.14287881714117,1241.0625213677292,283.45597150930945,761.0861007577755,307.57444539643143,1174.8428409852083,1.0,27.572669531901777,0
103,1.7079746835443037,207.31829010662676,769.4896093330348,470.00278034978123,973.2916572597471,818.4091254621767,1031.405253233741,216.38454456932578,1241.0456296264806,283.6299123359339,761.0774809535424,307.4027572626088,1174.4676989951513,1.0,36.99607298714393,0
104,1.7245569620253165,206.88687098308858,769.4641694377837,469.36733219406796,973.29292837016,818.3997206132352,1032.087310448301,215.48179308022597,1241.1222572703089,284.1835768507516,761.105051111865,307.28921635727,1174.3809960181675,1.0,45.62144674710312,0
105,1.741139240506329,206.02938264209172,769.3143764174314,467.24086450235234,973.2784362343274,818.0354481096882,1032.8138460866348,214.5943477463549,1241.1543347305574,285.0690410516678,761.1895230464398,307.2332005121836,1174.4858214611575,1.0,50.68537598671793,0
106,1.7577215189873419,204.85901140695063,769.0908925045042,463.74238121958774,973.2661904438849,817.368191802118,1033.4868253172538,213.826603937421,1240.9513578246406,286.0915021825521,761.3324483938662,307.1883739895128,1174.6561915739014,1.0,50.253610464736575,0
107,1.7743037974683544,203.6112288238821,768.8659442335206,459.750359830892,973.2709355033886,816.6600012348392,1034.0431192880321,213.2278545194255,1240.3206542174541,287.00652739269367,761.5110167855223,307.08186283006023,1174.8285789197946,1.0,44.53393914803479,0
108,1.790886075949367,202.53930461672783,768.6922082176501,456.4291871779722,973.2991832348882,816.1643928218684,1034.489476626749,212.82363016754533,1239.1188759053339,287.656213209067,761.6865504827749,306.8681591834623,1174.940465253205,1.0,36.44428530673859,0
109,1.8074683544303798,201.7944777246855,768.5827646744086,454.5544229742385,973.349884596418,815.9093623715377,1034.8734534229516,212.62870541795274,1237.3182912590012,288.02922808172906,761.8214351164808,306.5475332385063,1174.8369665848832,1.0,30.45487722754822,0
110,1.8240506329113924,201.37973208756196,768.5267500780427,454.2141524700672,973.4186278909152,815.6902393807027,1035.2229064844464,212.63422720045787,1235.106986951956,288.1818525734091,761.895242048562,306.1087187335133,1174.3217976667454,1.0,30.02162982714625,0
111,1.8406329113924051,201.1966628883164,768.5173893089559,455.0136095600135,973.5063771368268,815.2714360310204,1035.533166773449,212.7919168724085,1232.963149671145,288.113415658808,761.9152005744079,305.45840677764807,1173.3824199929377,1.0,35.354413774953244,0
112,1.8572151898734177,201.11719064848623,768.5583172113065,456.38914604287754,973.6339795227846,814.5898669907839,1035.8114966951753,213.01345519474714,1231.5433977455154,287.7635118555947,761.9184298791738,304.45714309267197,1172.3867029197106,1.0,43.26683185112148,0
113,1.8737974683544303,201.02022282749124,768.6455585672484,457.7227382448551,973.8544295781818,813.7751082934202,1036.1035979760845,213.19110210130313,1231.3462462751072,287.1533557509386,761.9606431993464,303.0785698933519,1171.9961980139185,1.0,49.27690249877961,0
114,1.890379746835443,200.8121611814763,768.7544727785121,458.4045229278875,974.2430408567369,813.0017963351123,1036.4540724918822,213.23703286811087,1232.4108062443897,286.4861140879726,762.0889433587547,301.52872138238513,1172.7805590269925,1.0,50.38264898772985,0
115,1.9069620253164556,200.4672602366627,768.8515841563543,458.0753301151761,974.8516490044575,812.3432364601421,1036.8479114498687,213.1202804288534,1234.3425625110478,286.04272313920995,762.3096426661708,300.15555609807393,1174.8133133352342,1.0,46.53700146704223,0
116,1.9235443037974684,200.0559875532559,768.9165182678498,456.9000502621937,975.6473021052251,811.7600717642682,1037.2031814655984,212.86933663543698,1236.595098410182,285.96256636469775,762.5737551297862,299.21005523954807,1177.5656066897434,1.0,40.00582129976258,0
117,1.940126582278481,199.70408783922537,768.9482959064809,455.513914173689,976.4915110193583,811.1972409429726,1037.418161465855,212.53448041072005,1238.6946159417525,286.1471081472696,762.7961827755487,298.6983645231202,1180.1742354767403,1.0,33.42402379766116,0
118,1.9567088607594936,199.50282567209854,768.9542245016444,454.5944948323143,977.2015768357239,810.661922150586,1037.4292737814635,212.14482506268985,1240.2992535856824,286.3755577393613,762.8998142630765,298.4495312473214,1181.8903046899661,1.0,28.181744869343657,0
119,1.9732911392405064,199.4555694189478,768.94001276237,454.4204870226749,977.660802985168,810.2091872591684,1037.2507281218468,211.7037210586733,1241.2331386888095,286.4937811952596,762.8554037828188,298.28936720407205,1182.4172528711047,1.0,24.256311722694818,0
120,1.989873417721519,199.49680771643082,768.9105114891962,454.7746723442791,977.8834439610304,809.8746157478921,1036.981085733442,211.22913592269668,1241.545802933279,286.5058345648926,762.6920750711482,298.1526902890284,1181.950850062266,1.0,21.246490027082995,0
121,2.0064556962025315,199.53475942209536,768.8730371293954,455.1990524525546,977.9764177924844,809.6301261027811,1036.7597914904827,210.79000611138184,1241.4807454297152,286.5314752454334,762.4750614734568,298.0814508449499,1180.953089781587,1.0,19.33440767630711,0
122,2.0230379746835445,199.4685352220326,768.8356857271405,455.3340717252815,978.042514081964,809.3954446721699,1036.6837708236837,210.47466287627125,1241.3166698935997,286.69978363733594,762.2671384580005,298.1550248286058,1179.8604478068262,1.0,19.16297670206035,0
123,2.039620253164557,199.1941024338662,768.8035796487891,455.09131338077225,978.1183796035438,809.0893736546875,1036.742082775044,210.29642402341133,1241.213167457148,287.05619256044156,762.0977259673524,298.41210063344033,1178.9092369892753,1.0,20.884507063069695,0
124,2.0562025316455697,198.63214758775516,768.778196464041,454.60351755061004,978.1868088941821,808.6851638942134,1036.8274431163652,210.13184055427638,1241.183047608242,287.5284591004565,761.9576644627895,298.8081215852475,1178.121793851738,1.0,23.5064042259043,0
125,2.0727848101265822,197.76367481390304,768.7596078732126,454.0605702591922,978.2253566228837,808.2315570640383,1036.8189428857493,209.7779024899774,1241.173120736722,287.9695034036194,761.820718000634,299.23344200055385,1177.4069905017823,1.0,25.241691092782222,0
126,2.089367088607595,196.63194690802436,768.7485857350589,453.58095840415535,978.2360240900987,807.8192128178733,1036.6683877407638,209.0972216332786,1241.1530008254476,288.25336103294063,761.6739074905508,299.5784273166285,1176.7109311043541,1.0,24.532239864174723,0
127,2.105949367088608,195.31133541083807,768.7466941823764,453.1938726842631,978.2385963130117,807.5140491370968,1036.42639653377,208.12230890951733,1241.1416660572258,288.3535551121308,761.5325950352876,299.79358333219915,1176.1273193612085,1.0,20.93515293931599,0
128,2.1225316455696204,193.88896697751642,768.7542878146219,452.8895753879685,978.2480272920108,807.3131033603506,1036.1983033574213,207.02464130944875,1241.1747341926682,288.34013642890045,761.4303278301832,299.89838139946175,1175.8699235185916,1.0,15.36844265166755,0
129,2.139113924050633,192.4787172912944,768.7682290580722,452.6498875710926,978.262378668268,807.1652500253572,1036.0686616107296,205.99374713402275,1241.2617887720178,288.3037788870553,761.3951502769206,299.9398553105118,1176.11080133501,1.0,9.690381023629143,0
130,2.1556962025316455,191.22382769186055,768.7825501723022,452.4373355072668,978.2698894824597,807.034779853539,1036.0460191562145,205.15411055597093,1241.378103791254,288.280492235357,761.4321544797725,299.94627381515045,1176.8305479273777,1.0,5.841163139567083,0
131,2.172278481012658,190.24428890265,768.7928219843004,452.19580689638667,978.2642251447323,806.9330545196312,1036.061219671638,204.56791756170085,1241.4912556333945,288.24485206505705,761.5220717162548,299.92360494686494,1177.8230538757548,1.0,4.897306807523908,0
132,2.188860759493671,189.56404728550748,768.7994468346809,451.8924480428795,978.2514431962475,806.8828821307712,1036.020104829282,204.25759021781946,1241.5828185488597,288.17491746285395,761.6322135739473,299.9022153063614,1178.8238808698445,1.0,6.489404823189862,0
133,2.2054430379746837,189.10062610513887,768.8046495281704,451.5544195379913,978.2419960606669,806.8732102607011,1035.8757809584095,204.2052096964443,1241.6360764714561,288.12556238323646,761.7317818088594,299.98903406736036,1179.6117108801243,1.0,8.98283176633767,0
134,2.2220253164556962,188.738323066843,768.8057749979123,451.2418993071723,978.2356620143535,806.8697386557237,1035.663140322159,204.36926019616715,1241.6151751562968,288.2301881793653,761.8060700358103,300.3552169132207,1180.0221968905248,1.0,10.44385484912689,0
135,2.238607594936709,188.41564626110744,768.7935550297892,450.968661746792,978.214540246243,806.8571216679734,1035.4630851291545,204.7312292787391,1241.4845292907696,288.6053243439256,761.8637599393597,301.1261981170028,1179.9572463569418,1.0,9.831118173139028,0
136,2.2551898734177214,188.14951165010064,768.7589226165957,450.6412092019388,978.1541143712341,806.8454238583843,1035.3319055123975,205.3015682633864,1241.2632190287507,289.22983691591213,761.9297239119039,302.24129503430896,1179.447165528874,1.0,7.560875364067835,0
137,2.2717721518987344,187.98444584954973,768.7017693897409,450.0774140794687,978.047596918932,806.8378208942868,1035.267173590182,206.0520532248985,1241.0425386605632,289.92069470760373,762.0237398586358,303.4275021873673,1178.6850008768424,1.0,5.007336016139972,0
138,2.288354430379747,187.9214778734048,768.6328673493564,449.12361435767696,977.923944961616,806.8160412793382,1035.2351687891266,206.8712589005565,1240.916833398813,290.451515294481,762.140326962983,304.364147372174,1177.9310620693363,1.0,3.368074068168002,0
139,2.3049367088607595,187.90145646667287,768.5683789805054,447.84247457656915,977.8393171113223,806.7653474055696,1035.2157012739458,207.6539483370602,1240.880049681678,290.7149856274089,762.2466301240514,304.9275511313907,1177.3286120733208,1.0,2.851553779486915,0
140,2.321518987341772,187.86881550989176,768.5239096304399,446.6567532215465,977.8407248458948,806.6983887729687,1035.213980179793,208.46712177230702,1240.8008910317017,290.781852734277,762.2993534086082,305.3055875456393,1176.7984550105732,1.0,2.8045831982047638,0
141,2.3381012658227847,187.85087197339533,768.5117943204639,446.2513855911491,977.9240684628083,806.6450063636286,1035.2385828030103,209.58700053456388,1240.5242595383081,290.81953449038764,762.2688862648336,305.8866580418025,1176.1375208026186,1.0,2.535105876226592,0
142,2.3546835443037977,187.95028289091658,768.535836191526,447.13792132479983,978.0162171092156,806.627819618762,1035.2794401572294,211.29154595717156,1240.0169503304953,290.9666589673386,762.1606135366243,307.01998196995254,1175.2683384299198,1.0,2.056255696881379,0
143,2.3712658227848102,188.2264730336763,768.5775544874941,449.1145018306122,978.0000617140049,806.6537193702469,1035.3123054805235,213.55798096926148,1239.4222739904426,291.27082985465955,762.0270226549029,308.81955915251154,1174.4325551556497,1.0,2.198462180363718,0
144,2.387848101265823,188.5670446008833,768.5833100936284,451.10503784704946,977.7805327870656,806.7167272328653,1035.3292459397865,215.9583710900905,1238.9764235009081,291.7101720955858,761.9609976419107,311.12531050691354,1174.1367218303124,1.0,4.090539411642809,0
145,2.4044303797468354,188.69256476052576,768.4746796517013,451.67081684821693,977.3593779603086,806.7943967156853,1035.367313565989,217.8915073674218,1238.8719020596618,292.24788703136943,762.0613289809664,313.6230632649121,1174.8494777262877,1.0,8.3327707191761,0
146,2.421012658227848,188.34006813937577,768.189686104208,449.9247375525985,976.8602092075575,806.8444775494287,1035.4979867651277,218.98104735329673,1239.1758239070493,292.85824526298535,762.3764769573087,316.01341795909815,1176.6634760526235,1.0,14.27949754947362,0
147,2.437594936708861,187.4981098860754,767.7260179769199,446.16069449667606,976.4636489221333,806.8220247300471,1035.77132328783,219.31000722753024,1239.8194752028978,293.49439094125944,762.8569915962178,318.09078310614296,1179.1817998715076,1.0,19.928334818286412,0
148,2.4541772151898735,186.4785632696288,767.1451808117957,441.6844147206885,976.288235414323,806.7108538067539,1036.1597265725766,219.30439143947012,1240.6202396314306,294.02805475557466,763.3591847480454,319.7128319841957,1181.7184629380665,1.0,22.7577388972846,0
149,2.470759493670886,185.73263636087165,766.5352786039158,437.9814586873511,976.315775592964,806.5363200623608,1036.5570200338027,219.38712599781505,1241.3398257781334,294.239107864379,763.7160290504571,320.7743546367098,1183.6685100632749,1.0,21.20409722664769,0
150,2.4873417721518987,185.55983990354423,765.9731233632732,435.88584377431187,976.4261527436106,806.3470270523902,1036.8415476658643,219.70438130633556,1241.8024051262043,293.90171022179777,763.8323138863001,321.25613475569133,1184.798420467374,1.0,15.77227660624095,0
151,2.5039240506329112,185.95232054849333,765.5138113138504,435.3361266282354,976.5018119542813,806.1920596747092,1036.955544089224,220.12411599630923,1242.0129964940122,292.9182460175612,763.7295514866871,321.2744938770787,1185.2839552965008,1.0,8.849948452661227,0
152,2.5205063291139242,186.65495762948927,765.1928415280152,435.7449388512349,976.5029559343599,806.1116742621451,1036.939773195927,220.44744425082172,1242.1528116443735,291.40521887017564,763.5084691914356,321.04091070393787,1185.5028170835978,1.0,3.280437948863378,0
153,2.537088607594937,187.31748453217492,765.0198646079839,436.531835347625,976.4603103453261,806.1226839503996,1036.896391646078,220.61160769550023,1242.419482355884,289.6821299324588,763.2704618074544,320.76025074971045,1185.7516021581719,1.0,0.772657777113893,0
154,2.5536708860759494,187.60712253929347,764.9716348103133,437.3879707310946,976.4184481355147,806.190448729545,1036.90577007901,220.72346568644392,1242.8472288909643,288.170103116976,763.0636939260099,320.55960213112013,1186.0888192588486,1.0,1.2893309750239998,0
155,2.570253164556962,187.28562027967783,765.0015171554855,438.2210867732571,976.3946916901116,806.2270767991555,1036.96712281903,220.94274995997012,1243.2853354066808,287.2234209279571,762.8826176097488,320.4818148065987,1186.3886067081405,1.0,3.63824519662248,0
156,2.5868354430379745,186.3067244860155,765.0635280185937,439.01310409805626,976.381258492768,806.1522019554488,1037.0244225583867,221.34682502012433,1243.5632993176164,286.9504005998504,762.7028341273176,320.51053678133457,1186.523717198215,1.0,6.563453857138285,0
157,2.6034177215189875,184.89317754849034,765.1317877823614,439.766119274426,976.3684089279043,805.9742939836748,1037.0493583600148,221.88132956176344,1243.6753909161175,287.1306428942899,762.5142375860688,320.5955059087375,1186.5109246619809,1.0,9.469933257113398,0
