frame,time,sh_x,sh_y,el_x,el_y,wr_x,wr_y,hip_x,hip_y,opp_sh_x,opp_sh_y,hands_used,wrist_forward_px,shoulder_elevation_px,mid_shoulder_x,trunk_x_displacement_px,shoulder_elevation_cm,trunk_x_displacement_cm,wrist_forward_cm,elbow_flexion_angle
78,1.2934177215189873,191.80050250515006,765.2440400425859,441.2027757104328,984.8887053252046,794.6863921098094,1026.5187687420578,195.244899447865,1263.0196441672201,272.2849202156067,766.8992042541504,1.0,390.2663334877933,-22.97568081907798,232.04271136037838,-19.84224420662204,-5.8625257144194824,-5.062991073436269,99.5812238845427,145.34696640224507
79,1.31,192.81041266131072,766.8933092026587,445.9376618607239,984.3282479953953,797.2123259326985,1026.917678808044,197.34333695604664,1260.7634835920037,272.2038745880127,767.2249603271484,1.0,392.7922673106824,-24.624949979150756,232.5071436246617,-19.377811942338724,-6.283356894007295,-4.944485506031878,100.22574676533206,146.25054411179875
80,1.3265822784810126,193.64472341827272,768.1471147116681,450.4055942744166,983.655301175966,799.6406816543423,1027.2209184810793,199.15862783189309,1258.0909336085708,272.1523118019104,767.4406242370605,1.0,395.2206230323262,-25.87875548816021,232.89851761009157,-18.986437956908844,-6.603280690622072,-4.844621651219258,100.84537140122417,147.10278978669623
81,1.3431645569620254,194.31570562558187,768.9588702525863,454.25122880558825,982.8869863541474,801.896677349882,1027.4122280837255,200.6522427659835,1255.1700533400326,271.60974383354187,767.4102973937988,1.0,397.4766187278659,-26.69051102907838,232.96272472956187,-18.922230837438548,-6.81041003620837,-4.8282384201016475,101.42101627028673,147.84397797515615
82,1.359746835443038,194.8830750411045,769.3594346609774,457.2810585326322,982.0382109842124,803.9192292423174,1027.4948448662194,201.9277026305551,1252.1545841426953,271.63790702819824,766.7151260375977,1.0,399.49917062030136,-27.0910754374695,233.26049103465135,-18.624464532349066,-6.912618939742763,-4.752259708775485,101.93709510039933,148.44543794126082
83,1.3763291139240506,195.4415430349493,769.4331059291029,459.52019943701765,981.1238516333589,805.6807340644381,1027.4910046350979,203.16132156036028,1249.1650210305954,270.11525988578796,765.0504112243652,1.0,401.260675442422,-27.164746705595007,232.77840146036863,-19.10655410663179,-6.931417064037781,-4.875270754591338,102.3865645806326,148.91282263342472
84,1.3929113924050633,196.1005226999109,769.2906007399575,461.18459585542286,980.1672598703465,807.1962556967055,1027.4378368448063,204.515967114871,1246.2801051242443,270.2210569381714,764.0834426879883,1.0,402.77619707468943,-27.02224151644964,233.16078981904116,-18.724165747959262,-6.895055123672157,-4.777699692246544,102.77326844416073,149.27678581797116
85,1.409493670886076,196.95375291521117,769.0461228846642,462.5821733531035,979.2059695499476,808.5199891753508,1027.3798830300238,206.0725547812284,1243.5376050784841,277.8410518169403,764.0968894958496,1.0,404.09993055333473,-26.777763661156314,237.39740236607574,-14.48755320092468,-6.832673611474567,-3.696676231196427,103.11103521671932,149.5774629824383
86,1.4260759493670887,198.04433625676143,768.7985420294872,463.9826308787443,978.2858722159075,809.7299709904072,1027.359033618833,207.80229233787932,1240.9447355008806,281.0220444202423,764.0359497070312,1.0,405.3099123683911,-26.53018280597928,239.53319033850187,-12.35176522849855,-6.769500330939258,-3.1517038315755608,103.41977686231432,149.84970563710024
87,1.4426582278481013,199.340753287566,768.6157183965383,465.50917033171777,977.444339450587,810.904627216143,1027.404217093023,209.5860114765682,1238.4988206247485,283.0467689037323,762.7197647094727,1.0,406.4845685941269,-26.34735917303044,241.19376109564917,-10.691194471351253,-6.722850646962269,-2.727988911393285,103.71950475212994,150.11370749595338
88,1.4592405063291138,200.740314280338,768.5248333296751,467.0990386447002,976.693551259661,812.0976433207779,1027.524693738736,211.26843367086457,1236.216257326378,281.67346715927124,762.220573425293,1.0,407.67758469876185,-26.25647410616716,241.20689071980462,-10.678064847195799,-6.699660211573722,-2.724638727351379,104.02391738939687,150.37262171846288
89,1.4758227848101266,202.1029925101228,768.5137852577159,468.5495426708603,976.0173912294944,813.3198227362722,1027.7101886599337,212.72050553499054,1234.161771833582,281.4890384674072,761.3103103637695,1.0,408.8997641142561,-26.24542603420798,241.79601548876502,-10.088940078235396,-6.696841161010412,-2.574316343687172,104.3357714017933,150.6162752374592
90,1.4924050632911392,203.2996578390343,768.545120429115,469.62359697443105,975.385891513123,814.535751800317,1027.93787724938,213.8810764923274,1232.4627268835095,282.97763228416443,761.227855682373,1.0,410.11569317830094,-26.276761205607045,243.13864506159936,-8.746310505401055,-6.704836712895874,-2.231728001793709,104.64603056064067,150.82841369283136
91,1.508987341772152,204.25051755488454,768.5770651305094,470.1602567588807,974.7782302453016,815.6777898985167,1028.1825849553027,214.7631428026257,1231.2925987130109,287.05244421958923,760.9990310668945,1.0,411.25773127650064,-26.308705907001467,245.6514808872369,-6.233474679763532,-6.7129877938078595,-1.5905472350552514,104.93743553663525,150.99431620697558
92,1.5255696202531646,204.93851844301176,768.5821801407546,470.1403579477881,974.1993434041744,816.6718476700215,1028.4252187590569,215.43003406234155,1230.8201435018468,286.728937625885,760.964412689209,1.0,412.25178904800543,-26.313820917246744,245.83372803444837,-6.051227532552048,-6.714292951175277,-1.5440446484585686,105.19108152401449,151.10636897560784
93,1.5421518987341771,205.39908112281358,768.5562301086001,469.68815184583235,973.6801911701633,817.4633435266181,1028.6561820564082,215.9596649018283,1231.140985080031,285.92845916748047,760.9467315673828,1.0,413.04328490460205,-26.28787088509216,245.66377014514703,-6.2211854218533915,-6.707671483372245,-1.5874114807297688,105.39304136358108,151.16664754142528
94,1.55873417721519,205.69807573993893,768.5157930136197,469.02231106951524,973.262792879247,818.0321456266972,1028.8738019309274,216.41490245049923,1232.2219704918575,283.7645924091339,760.9537124633789,1.0,413.61208700468114,-26.247433790111813,244.73133407453642,-7.153621492463998,-6.697353464463231,-1.825333938133854,105.53817816994551,151.18661872547406
95,1.5753164556962025,205.90972948868415,768.4883943690842,468.38584740534793,972.9799105028973,818.3923708825332,1029.0804723494184,216.82915425459993,1233.8858174353861,283.61881971359253,761.0950469970703,1.0,413.9723122605171,-26.220035145576276,244.76427460113834,-7.120680965862078,-6.690362365509748,-1.8169287602515989,105.6300940457775,151.18449701296015
96,1.5918987341772153,206.09994479472834,768.5008042040337,467.98217531987257,972.840460939731,818.5814978010701,1029.2799668822677,217.2058689322481,1235.8464451365899,283.6666488647461,761.0993385314941,1.0,414.161439179054,-26.23244498052577,244.88329682973722,-7.001658737263199,-6.693528886540224,-1.7865587842215938,105.67835209009586,151.18106338301484
97,1.6084810126582278,206.3148683507806,768.5698157846139,467.9317946042745,972.826435901738,818.6469803400233,1029.4779340006924,217.52505139086455,1237.783477180889,283.60877752304077,761.0727310180664,1.0,414.22692171800725,-26.301456561105965,244.9618229369107,-6.923132630089725,-6.711138034618577,-1.766521888419338,105.69506076007964,151.19497623791534
98,1.6250632911392404,206.57274925007627,768.6973221778204,468.25105732973856,972.9002872734592,818.6357061707408,1029.6848233298354,217.75107004309814,1239.4278279326854,283.66310834884644,761.1103248596191,1.0,414.21564754872475,-26.42896295431251,245.11792879946137,-6.7670267675390505,-6.7436728489212525,-1.726689570039678,105.69218401802146,151.2385047591723
99,1.6416455696202532,206.85869238152915,768.8696542898879,468.8482227761509,973.0175504799905,818.5865539144038,1029.9182432307255,217.840546681478,1240.6258792798878,283.6301815509796,761.1125564575195,1.0,414.1664952923877,-26.601295066379976,245.2444369662544,-6.64051860074602,-6.787645493143261,-1.6944094654043294,105.67964221919658,151.31428261151484
100,1.6582278481012658,207.12438681715867,769.0604486429366,469.5335553711409,973.1389352784477,818.5243087020733,1030.2016368300451,217.75191812282972,1241.359023947374,283.6081337928772,761.1139297485352,1.0,414.1042500800572,-26.79208941942875,245.36626030501793,-6.5186952619824865,-6.836329003752692,-1.663324751887391,105.6637595926594,151.4135347646157
101,1.6748101265822786,207.29583247108948,769.2362263364482,470.04549327774316,973.2379928130988,818.4551636482759,1030.5582933174358,217.45735345587477,1241.7140736097992,283.64598512649536,761.1150741577148,1.0,414.03510502625977,-26.967867112940326,245.47090879879244,-6.414046768207982,-6.881180830183762,-1.6366224099389917,105.64611638725867,151.5164374149147
102,1.6913924050632911,207.2903770101821,769.3637311242057,470.0977652812421,973.3030981407936,818.3665384528904,1031.0026740718627,216.95472310691437,1241.8198989265543,283.55486512184143,761.0817718505859,1.0,413.9464798308743,-27.09537190069784,245.42262106601177,-6.462334500988646,-6.9137152348365,-1.6489436150143426,105.62350258569239,151.59547787227103
103,1.7079746835443037,207.0405264859225,769.4176680833508,469.4479268110231,973.334702555124,818.2336243478792,1031.5329361506008,216.27513638851713,1241.7779695518184,283.50088834762573,761.074161529541,1.0,413.8135657258631,-27.149308859842904,245.27070741677412,-6.614248150226302,-6.927477909049965,-1.6877062389400521,105.58958792764274,151.62226360626028
104,1.7245569620253165,206.51785206777012,769.3870248164576,467.9757057217053,973.3401016003361,818.0315869958043,1032.1282860517895,215.48216053545863,1241.6147422471115,284.29792284965515,761.1339569091797,1.0,413.61152837378825,-27.118665592949696,245.40788745871265,-6.477068108287767,-6.9196589050539625,-1.6527030749553742,105.53803562844695,151.57685638816713
105,1.741139240506329,205.74821400623776,769.2781047044466,465.74561059109965,973.3282817112022,817.7481148363073,1032.752824508086,214.66194528080854,1241.2736720112305,284.89118456840515,761.1526107788086,1.0,413.3280562142912,-27.009745480938705,245.31969928732144,-6.565256279678977,-6.891866607515094,-1.675205364509262,105.46570424303732,151.45684180494032
106,1.7577215189873419,204.81111165052175,769.1131119164039,463.022585499171,973.3069074071481,817.3893300710646,1033.3649989558412,213.90692059902753,1240.6490117637638,285.99621176719666,761.3125991821289,1.0,412.9692714490485,-26.84475269289601,245.4036617088592,-6.481293858141214,-6.8497666815015466,-1.6537813266674177,105.37415592598241,151.2821188619273
107,1.7743037974683544,203.8212623078718,768.9245344820777,460.2205771199673,973.2824311907999,816.975104406741,1033.9294047206486,213.29752226032156,1239.6478842939557,287.25637793540955,761.5651702880859,1.0,412.55504578472494,-26.65617525856976,245.53882012164067,-6.346135445359749,-6.801648844794009,-1.6192940060656487,105.26846118606188,151.09195316072964
108,1.790886075949367,202.89764569199585,768.7471070175561,457.79126524719203,973.262957216977,816.5264346002048,1034.4263054031173,212.886344389239,1238.25619518349,287.8870403766632,761.6641044616699,1.0,412.1063759781887,-26.478747794048218,245.39234303432954,-6.492612532670876,-6.756376059130218,-1.6566694247832388,105.15397760236245,150.9336491798085
109,1.8074683544303798,202.13097732652793,768.6099595232079,456.0906528227711,973.2622370375276,816.0531941531896,1034.8550997233867,212.68815549073759,1236.5817072419059,287.8696918487549,761.8141937255859,1.0,411.6331355311735,-26.341600299699962,245.00033458764142,-6.884620979358999,-6.721381200060918,-1.7566951701387572,105.03322451950163,150.84634530825466
110,1.8240506329113924,201.56167537080768,768.5311522503935,455.2750883346682,973.3024244119379,815.550430856792,1035.2308949664407,212.67790999168687,1234.8550338861514,287.80113458633423,761.8881797790527,1.0,411.1303722347759,-26.26279302688556,244.68140497857095,-7.203550588429465,-6.701272561409651,-1.8380739570825948,104.90493832086374,150.84648753500295
111,1.8406329113924051,201.17589494710802,768.5155192807201,455.2657595633601,973.4133197221674,815.0051018980884,1035.576194446749,212.79721041343248,1233.383562080697,288.0362892150879,761.9324111938477,1.0,410.58504327607227,-26.247160057212227,244.60609208109796,-7.278863485902463,-6.697283618168997,-1.8572909631656642,104.76579097335345,150.92121379111393
112,1.8572151898734177,200.91960031385634,768.5555630645536,455.7910012738992,973.6269333632084,814.4079668251932,1035.9107882891185,212.96776707274134,1232.4700362259807,288.0959630012512,761.9363594055176,1.0,409.9879082031771,-26.287203841045653,244.50778165755378,-7.37717390944664,-6.707501278932773,-1.882376069046167,104.61342466275764,151.032324370435
113,1.8737974683544303,200.72400079731867,768.6346372393288,456.4868624216257,973.968069277576,813.7629324845993,1036.2428462998032,213.10879558964578,1232.3224339772312,287.8211545944214,761.9445991516113,1.0,409.34287386258325,-26.366278015820853,244.27257769587004,-7.612377871130377,-6.727678020880771,-1.94239123396608,104.44883626869904,151.1291168424022
114,1.890379746835443,200.5324412926948,768.7315539344054,457.01868408414305,974.4436776245745,813.0892512504054,1036.5641122254162,213.15436636442757,1232.9884602792,285.717830657959,762.1137428283691,1.0,408.6691926283893,-26.463194710897483,243.12513597532688,-8.759819591673534,-6.752407499911987,-2.235175010231646,104.27693826968503,151.16528537083784
115,1.9069620253164556,200.31907208915078,768.8255728807635,457.18118460827145,975.0351156314089,812.4169749548851,1036.8515547498048,213.06659454091874,1234.3398659538605,285.8062791824341,762.2079849243164,1.0,407.996916332869,-26.557213657255602,243.06267563579243,-8.822279931207987,-6.77639758294837,-2.2511125291036898,104.10539875794139,151.11390658425864
116,1.9235443037974684,200.09279233392817,768.9005425512505,456.9425289061021,975.697350620648,811.7790033481116,1037.0756669259138,212.84146293602168,1236.1108844263717,286.2344563007355,762.6469802856445,1.0,407.3589447260955,-26.63218332774261,243.16362431733182,-8.721331249668594,-6.79552701047187,-2.225354239457273,103.94261250672078,150.97520509780742
117,1.940126582278481,199.88564279047293,768.9472152754172,456.4200501401398,976.3670509392467,811.2029097246041,1037.2123597348384,212.50601642935814,1237.97396521318,286.26999020576477,762.8051948547363,1.0,406.782851102588,-26.678856051909293,243.07781649811886,-8.807139068881554,-6.807436126364618,-2.2472491530659493,103.79561517905415,150.77443330176888
118,1.9567088607594936,199.7312336129964,768.9635014270106,455.80464230585216,976.9778177576321,810.7043731798151,1037.2533215678725,212.10794086460027,1239.6256866748051,286.41499042510986,762.8899955749512,1.0,406.284314557799,-26.695142203502655,243.07311201905313,-8.81184354794729,-6.811591736953782,-2.248449558386384,103.66840748773836,150.55128142185805
119,1.9732911392405064,199.6426322390639,768.9531421667241,455.27175140888625,977.4771457996827,810.283448260444,1037.2102432957645,211.70025761367242,1240.8565423836194,286.4215564727783,762.8656196594238,1.0,405.86338963842786,-26.68478294321619,243.03209435592112,-8.8528612110793,-6.808948445105764,-2.2589157163536,103.5610033510303,150.34582739170588
120,1.989873417721519,199.59839741186616,768.9235424903335,454.91742776620674,977.8384242876103,809.9248787863115,1037.1109598206492,211.3247435485914,1241.585875726078,286.43468856811523,762.7020263671875,1.0,405.50482016429544,-26.65518326682559,243.01654298999068,-8.868412577009735,-6.80139572597875,-2.2628838374020877,103.46950996813294,150.18699284200017
121,2.0064556962025315,199.54138204935728,768.8834357819859,454.74000450505963,978.063677534221,809.6029617468718,1036.9891227550463,210.99795470766443,1241.8557763608676,286.58435583114624,762.4435615539551,1.0,405.18290312485567,-26.615076558477995,243.06286894025175,-8.822086626748671,-6.791162009256273,-2.2510632051087938,103.3873689018252,150.08735397074855
122,2.0230379746835445,199.39028473226477,768.8409249017105,454.6643064668106,978.1773851786361,809.2898650504777,1036.872133154868,210.7037112245604,1241.7924760882356,286.8022906780243,762.2775077819824,1.0,404.86980642846163,-26.572565678202636,243.09628770514453,-8.788667861855885,-6.780314838688429,-2.2425359988827474,103.30747845382656,150.04460360435053
123,2.039620253164557,199.06026057579066,768.8022759539089,454.58864451787827,978.2154475111496,808.9647387490919,1036.7730515350747,210.3954422747396,1241.5539586356308,286.81735396385193,762.077579498291,1.0,404.5446801270758,-26.53391673040096,242.9388072698213,-8.946148297179121,-6.770453087382481,-2.282719056302044,103.22451850511742,150.0472032949205
124,2.0562025316455697,198.4864243161856,768.7715546027838,454.4308486158877,978.2141472562876,808.6203551197453,1036.6900279433896,210.00985703710808,1241.28314361663,287.5712585449219,761.9452285766602,1.0,404.20029649772925,-26.503195379275894,243.02884143055374,-8.856114136446678,-6.762614159240562,-2.259745740010505,103.1366448138624,150.08093449205867
125,2.0727848101265822,197.64312643350712,768.7508919374282,454.15632593204214,978.2023425952776,808.2647643274828,1036.6124918739356,209.4892913041504,1241.0787870477916,288.09181094169617,761.8928146362305,1.0,403.8447057054667,-26.48253271392025,242.86746868760164,-9.017486879398774,-6.7573418276857415,-2.3009219672837142,103.04591147804243,150.13382341116258
126,2.089367088607595,196.5531724453807,768.7410079500665,453.7825571162422,978.1978873779948,807.917455778683,1036.5297106482499,208.80534548394786,1240.9867598416376,288.2994782924652,761.648998260498,1.0,403.4973971566669,-26.472648726558646,242.42632536892296,-9.458630198077458,-6.754819807532141,-2.4134850756356836,102.9572914578476,150.19831010018626
127,2.105949367088608,195.28452512939634,768.7416408932846,453.36424960210064,978.2076591746511,807.6019304114736,1036.4367009990285,207.97437483632697,1241.007243184495,288.30894112586975,761.5053749084473,1.0,403.18187178945755,-26.473281669776725,241.79673312763305,-10.088222439367371,-6.7549813107285415,-2.5741332293607417,102.87678130481306,150.27078976472382
128,2.1225316455696204,193.93592046933807,768.7516725159796,452.9681330464189,978.2298693620193,807.338040383794,1036.3349119659151,207.05815807017024,1241.110388390071,288.3040165901184,761.4570236206055,1.0,402.9179817617779,-26.483313292471735,241.11996852972823,-10.764987037272192,-6.757541001841504,-2.7468179863030167,102.8094465396223,150.3494551624775
129,2.139113924050633,192.6156085514263,768.7689429807214,452.64665320572817,978.2573137041691,807.1370248515783,1036.2286556606532,206.14951211172607,1241.2535617126075,288.25267910957336,761.3470458984375,1.0,402.7169662295622,-26.500583757213462,240.43414383049983,-11.450811736500583,-6.761947771958378,-2.921814538808737,102.75815497024979,150.4317120838956
130,2.1556962025316455,191.41874000002315,768.7899482625951,452.41792084537263,978.2805819542968,807.0001898583556,1036.1206436383677,205.34879641720366,1241.3956578875807,288.27598214149475,761.4848899841309,1.0,402.5801312363395,-26.52158903908719,239.84736107075895,-12.037594496241468,-6.767307526304421,-3.0715393302021883,102.72323984966133,150.5123647284483
131,2.172278481012658,190.409247477514,768.8097219520458,452.2566666349958,978.2907225938544,806.9201882491334,1036.009945148972,204.7397366908461,1241.5063648861799,288.2650065422058,761.5054321289062,1.0,402.5001296271173,-26.541362728537933,239.3371270098599,-12.54782855714052,-6.772353024794184,-3.2017317856923238,102.7028264614813,150.58326732922995
132,2.188860759493671,189.61132871855372,768.8221888535467,452.09819181380175,978.2812753596066,806.8834257997212,1035.8935740007973,204.3719480131195,1241.569900857932,288.2090663909912,761.623363494873,1.0,402.4633671777051,-26.553829630038763,238.91019755477248,-12.974758012227937,-6.775534107052563,-3.310668053061376,102.69344607329165,150.63440207209734
133,2.2054430379746837,189.01296230572098,768.8211806624636,451.85496224162705,978.2497996032441,806.8730119046816,1035.770236091636,204.25507238908145,1241.5838183789047,288.2456624507904,761.7120552062988,1.0,402.4529532826655,-26.552821438955675,238.6293123782557,-13.255643188744727,-6.77527685477803,-3.382339338151722,102.69078884071875,150.6558358295322
134,2.2220253164556962,188.57945549327434,768.8021277369332,451.4437045101813,978.1989342184298,806.8721356288501,1035.6432726132864,204.3661217602498,1241.5542925239106,288.25831174850464,761.854076385498,1.0,402.452077006834,-26.533768513425343,238.4188836208895,-13.46607194611093,-6.770415268010001,-3.4360328069471424,102.69056524823262,150.6400423136337
135,2.238607594936709,188.2710837074559,768.764113381695,450.81856320434474,978.1366636611561,806.8672287941224,1035.5205566623429,204.66715744280083,1241.489725277624,288.35113763809204,761.87255859375,1.0,402.4471701721063,-26.495754158187083,238.31111067277396,-13.573844894226454,-6.760715440751071,-3.463532391600208,102.68931320939234,150.58440257040596
136,2.2551898734177214,188.0577830064298,768.7115343584641,450.00196665549805,978.0751129776824,806.8500460203862,1035.4114722642942,205.12645949630604,1241.3944457954278,289.0725016593933,761.9003677368164,1.0,402.42998739837014,-26.443175134956164,238.56514233291153,-13.319813234088883,-6.747299260479521,-3.3987131093530176,102.68492881470708,150.4937277349938
137,2.2717721518987344,187.92581962493932,768.6543288355892,449.10057051862185,978.0272651736917,806.8184680323733,1035.3231291574186,205.7352050154459,1241.2643044765864,290.198450088501,761.9725227355957,1.0,402.3984094103572,-26.38596961208134,239.06213485672015,-12.822820710280268,-6.732702572289894,-3.27189939385768,102.67687130519548,150.38210276815892
138,2.288354430379747,187.87493196009916,768.6059408273529,448.29295744477946,978.0017642130275,806.7763730039807,1035.2581236913363,206.51346705651753,1241.08635989175,290.6197714805603,762.2110748291016,1.0,402.3563143819646,-26.337581603845024,239.24735172032973,-12.637603846670686,-6.72035578070671,-3.2246390478333016,102.66613024431705,150.27262030702627
139,2.3049367088607595,187.90798236715918,768.5789619407071,447.7823099385226,977.9972973305345,806.7325464683561,1035.2148501846643,207.50232778815032,1240.8446696927265,290.6182265281677,762.2404289245605,1.0,402.31248784634,-26.31060271719923,239.26310444766347,-12.621851119336952,-6.713471788108064,-3.2206195469622076,102.65494736821007,150.19347413625007
140,2.321518987341772,188.01751847307293,768.5794408613338,447.7209353924556,977.9992373986966,806.6981468139037,1035.1899949441602,208.74244680263564,1240.531959104624,290.6385040283203,762.2658920288086,1.0,402.2780881918876,-26.31108163782585,239.32801125069662,-12.556944316303799,-6.71359399055816,-3.2040577830336865,102.64616987602683,150.17002116155908
141,2.3381012658227847,188.17457404088262,768.6017088157112,448.1298463904224,977.9812500123058,806.6827854235828,1035.1820687410607,210.24448632379472,1240.1628943886737,290.7814121246338,762.2730445861816,1.0,402.2627268015667,-26.333349592203263,239.4779930827582,-12.406962484242229,-6.719275931222861,-3.1657880858664718,102.64225022957653,150.2146386652908
142,2.3546835443037977,188.32500907716485,768.6258481429998,448.8481644769276,977.9128522190093,806.6904241469758,1035.1944545418316,211.9628308102859,1239.7815557656654,291.11908078193665,762.1880722045898,1.0,402.27036552495974,-26.357488919491857,239.72204492955075,-12.16291063744967,-6.725435375553262,-3.1035152749435024,102.64419934319234,150.3183840645034
143,2.3712658227848102,188.39758991942315,768.6194673324159,449.54533627304954,977.7709988938839,806.7168018576162,1035.2363950732079,213.7869042344468,1239.4566811142927,291.16777896881104,762.0052528381348,1.0,402.29674323560016,-26.351108108907965,239.78268444411708,-12.102271122883337,-6.7238072337618835,-3.088042361811812,102.6509299383871,150.44899254081412
144,2.387848101265823,188.3246787680587,768.5442744302484,449.80853292046066,977.5511668976823,806.7495974741524,1035.3208712747632,215.55928706232592,1239.2639515238118,291.69917821884155,762.0069122314453,1.0,402.32953885213635,-26.27591520674048,240.0119284934501,-11.873027073550304,-6.704620845947309,-3.029547941355875,102.65929814069534,150.55768445683324
145,2.4044303797468354,188.07041334204786,768.3662606130354,449.2827448813357,977.2726518086126,806.7715830424431,1035.4594661857855,217.1170808750717,1239.2617944357307,292.3993957042694,762.0619010925293,1.0,402.35152442042704,-26.097901389527465,240.23490452315863,-11.650051043841785,-6.659198445229299,-2.972652882699771,102.66490802709937,150.59338304438543
146,2.421012658227848,187.65483365925547,768.0665847318586,447.80921769251233,976.9746769299098,806.7660340385353,1035.6558011482023,218.33976722785155,1239.471091101053,292.8908836841583,762.3430252075195,1.0,402.3459754165192,-25.798225508350697,240.2728586717069,-11.612096895293519,-6.5827324822302264,-2.962968417913494,102.66349213094573,150.5193901822198
147,2.437594936708861,187.15990489526982,767.6493257716227,445.50008786990753,976.7040145614872,806.7226797837588,1035.9004410911014,219.1822412962181,1239.8674945833977,293.3132994174957,762.7538681030273,1.0,402.30262116174276,-25.38096654811477,240.2366021563828,-11.64835341061763,-6.476263759792028,-2.9722197108382438,102.65242976306824,150.32622701267059
148,2.4541772151898735,186.7085237967336,767.1430061412927,442.71261147920814,976.4992361379042,806.6417885804451,1036.1703328329588,219.67942009219132,1240.3894429089169,293.88020038604736,763.3624649047852,1.0,402.221729958429,-24.874646917784844,240.2943620913905,-11.590593475609921,-6.347070119094346,-2.957481557618222,102.63178938408528,150.03578626910578
149,2.470759493670886,186.4200535509055,766.5951780779043,439.9332655058292,976.378678750563,806.5343259197814,1036.4341017154004,219.92384926569096,1240.9585143192685,294.4484210014343,763.9603042602539,1.0,402.1142672977653,-24.32681885439638,240.4342372761699,-11.450718290830508,-6.207285094485688,-2.9217906950041495,102.60436897306714,149.69544513669067
150,2.4873417721518987,186.3595606869735,766.0620777183892,437.6234813230363,976.3371403924383,806.4178462766846,1036.661481860655,220.03014547292454,1241.5037998002517,294.0664315223694,763.7172889709473,1.0,401.9977876546685,-23.79371849488132,240.21299610467145,-11.67195946232897,-6.071258023486852,-2.978243083388699,102.57464776879733,149.36477492767702
151,2.5039240506329112,186.50389057647087,765.5967965967292,436.09162966846804,976.351513948939,806.3099457558337,1036.8326923109366,220.1027507016156,1241.9802778724268,292.68736839294434,763.6738014221191,1.0,401.88988713381764,-23.328437373221277,239.59562948470762,-12.289326082292803,-5.9525358597501,-3.13577172044031,102.54711563240197,149.10010852527955
152,2.5205063291139242,186.74154207890857,765.2392515794807,435.436042135618,976.3913753103614,806.2221831655809,1036.9434115662725,220.21688794587024,1242.3742853475612,291.2943685054779,763.5294342041016,1.0,401.8021245435648,-22.97089235597275,239.01795529219322,-12.867000274807197,-5.861303879545121,-3.2831723496029523,102.52472193507596,148.9422764093038
153,2.537088607594937,186.908635199763,765.0101629218999,435.5667505607284,976.4293796386004,806.1569170713925,1037.0033007471006,220.41327503710468,1242.6961801230564,290.0806796550751,763.2327461242676,1.0,401.7368584493764,-22.741803698392005,238.49465742741904,-13.390298139581375,-5.802849109193604,-3.416698194286172,102.5080684936188,148.91051561920906
154,2.5536708860759494,186.84810343612665,764.90980281046,436.28084691228037,976.4479671603216,806.1081957600621,1037.0293905759531,220.70152462108675,1242.966900370287,288.06068658828735,763.1079483032227,1.0,401.68813713804605,-22.64144358695205,237.454395012207,-14.43056055479343,-5.777241000400145,-3.68213386110919,102.49563665567833,149.00248865690392
155,2.570253164556962,186.4698291691854,764.9206955044615,437.35137434287975,976.4414220927457,806.0661978522811,1037.0381937268924,221.06706418976358,1243.2068067131481,286.9823098182678,762.850399017334,1.0,401.646139230265,-22.65233628095359,236.7260694937266,-15.158886073273806,-5.780020404378908,-3.8679750169896994,102.48492037631073,149.19832661494698
156,2.5868354430379745,185.7883172918435,765.0123154882834,438.5932980452053,976.414151395085,806.0229717139605,1037.0406293952767,221.47923030942871,1243.4312835235105,287.00403571128845,762.7666854858398,1.0,401.6029130919444,-22.743956264775534,236.39617650156598,-15.488779065434443,-5.803398362809842,-3.9521512450970557,102.47389069891247,149.4662639631083
157,2.6034177215189875,184.92193198116308,765.1457886034631,439.88588090608954,976.3767390519484,805.9761539155228,1037.0415451247889,221.90040261212576,1243.6518479244328,287.1315264701843,762.5146865844727,1.0,401.5560952935067,-22.877429379955174,236.0267292256737,-15.858226341326713,-5.837455659134858,-4.046420232035723,102.46194456554673,149.76812247978515
